feature1,feature2,feature4,feature5,feature6,feature7,feature12,feature14,feature16,feature17,feature20,feature23,feature24,feature26,feature28,feature33,feature36,feature38,feature40,feature44,feature46,feature47,feature49,feature50,feature51,feature52,feature53,feature55,feature58,feature60,feature61,feature63,feature64,feature65,feature66,feature68,feature70,feature71,feature75,feature76,feature77,feature80,feature81,feature82,feature84,feature85,feature88,feature89,feature91,feature92,feature93,feature94,feature97,feature101,feature103,feature104,feature105,feature107,feature110,feature111,feature112,feature117,feature119,label
-0.6519396,-0.28002104,0.93957573,-0.77579004,1.2463347,0.7238682,-1.256686,-0.46187064,-0.46074858,-0.202775,-0.62419844,1.1668794,-0.35166514,0.7387186,-0.87883556,-0.74965584,-1.1367683,-0.9702062,-0.7612019,-0.7477395,0.78431857,-0.9995249,0.87180644,0.54434514,-0.31706065,0.96404004,0.64455456,-0.12893188,-1.0242023,0.056062832,1.152371,0.03257426,-0.14122872,-0.47617406,0.5791074,-1.144082,0.6856411,0.9220289,-0.5992733,-0.84432364,0.96761245,1.0041531,-0.9902531,0.56739247,1.1469529,-1.1571376,-0.30536735,0.835042,1.1036509,-0.7538971,-1.0198305,-0.5751522,-0.2650279,0.8632903,0.37276107,-0.45764205,-0.629367,0.28165007,0.5547103,-0.21340278,0.2598908,0.5692119,-0.24004483,3
-0.44013035,-0.08606866,-0.8596128,-0.6636748,-0.7965339,0.5439632,0.9859337,-0.49013978,0.8171424,1.006803,0.43800256,-0.9748046,-0.80243844,-0.29352903,0.9272181,0.52228427,0.7717546,-0.16159514,0.46522462,0.7584943,-0.89435697,0.6187315,-0.9978207,0.038345136,0.5741254,-0.69542223,-0.9305544,0.73294723,0.26010868,-0.8859204,-0.91340953,-0.829981,0.016690115,1.1587416,0.067852,1.0658518,-0.8776299,-1.4044073,1.1889268,0.83329403,-1.2249154,-0.38337612,0.73500377,-0.58042306,-0.79590625,0.9456999,-0.23810937,-0.76667833,-0.7793954,0.54999024,0.91110104,0.2382503,-0.16974881,-0.5397663,0.36869705,1.108058,0.32793984,0.8117853,0.32990307,0.43025333,0.6245693,0.4095228,-0.65649444,0
0.97112894,0.36878723,-0.29696256,1.2510366,-0.777844,-1.1178879,0.61893076,1.1626437,0.65357345,-1.0559328,0.939913,-0.78794307,1.3506373,-0.69071966,0.19682018,0.6227548,0.08742363,1.1297127,0.95042926,0.8758467,-0.42332774,0.76773536,-0.009788425,0.18552308,0.7007576,-0.556296,-0.72255117,0.15039322,1.5166945,0.6520536,-0.9339078,1.3295133,0.26944286,-0.78705806,-1.1098641,0.2987373,0.1647739,-0.13370393,-0.34229565,0.6150407,-0.4916327,-1.450817,0.5011715,0.18868253,-0.97790134,0.25645658,-0.23135875,-1.1519303,-0.7766274,0.49371964,0.9733555,-0.17295371,-0.24543619,-0.9240193,0.33438882,-0.7332532,0.47529802,-1.1245558,-1.194931,-0.040511522,-0.9753008,-1.4401835,1.3580467,1
-0.29210582,-0.68234694,0.7705405,-0.15337873,0.006367345,0.30865932,-0.4948277,-0.37594196,-0.60283357,-0.28222772,0.5047408,0.057472438,-0.1156661,1.0817351,0.13771364,-0.5935552,-1.0381064,-0.690992,-0.3898858,-0.37400025,0.306047,-0.74875724,0.5759511,1.2390528,-0.2690149,0.13922319,-0.091530815,0.79345185,0.27327037,0.22136855,0.029980093,0.43155706,-0.6982518,-0.3107138,-0.42361146,-0.39070994,0.33448666,0.20802319,-0.4493704,0.17585151,0.26622674,-0.007423139,-0.36768654,0.890391,0.14028044,-0.026259283,-0.5010939,-0.06772393,0.22703163,0.08048899,0.2095502,-0.68242943,-0.60852134,0.6767963,0.71601367,-0.00851795,-0.510328,-0.03308888,-0.31793025,0.70459723,-0.086403206,-0.18183309,-0.22385032,3
-1.020722,0.4826153,0.84465706,-1.0306976,1.7241251,1.0033886,-1.5324429,-0.43184352,-0.5140507,0.12569015,-1.3489876,1.7722552,-0.9209167,0.5606652,-1.5184892,-0.5913311,-1.104576,-1.6840364,-1.8095458,-0.045375377,1.6031111,-1.1617306,1.5383565,-0.25266972,0.16111943,1.6810403,1.7839664,-0.7420768,-1.4411913,0.8611116,1.414574,-0.36996987,0.32030416,0.39808196,1.2046149,-1.6913875,1.3429996,1.2080474,-1.054757,-1.7110064,1.6793381,1.461444,-1.3645964,1.0604036,1.7370938,-1.8499444,0.4073519,1.7711505,1.9398632,-1.819696,-1.6688335,-0.20788565,0.63804036,1.8968337,-0.7753069,-0.32151192,-0.50874656,0.07161214,1.3305848,-1.075235,0.7931039,1.2925754,-0.7920428,2
0.2588732,-0.9825794,0.9492636,-0.42567402,0.45624733,0.002846178,-0.32453626,-0.54152125,-0.7934856,-0.3784336,0.97387624,0.06768404,0.2120329,0.48190257,-0.1015126,-0.9161784,-0.79825765,-0.41009724,0.28885588,-0.887465,-0.090021074,-0.57220924,0.33758047,1.3638688,-0.8514361,-0.13339786,-0.21717548,0.7922496,0.2102614,-0.4939344,0.28697288,0.77916217,-0.8637857,-0.95521885,-0.82799107,-0.5245894,0.09639741,0.665486,-0.017035237,0.14878888,-0.3698973,-0.24429692,-0.24553272,0.9437923,-0.06601956,-0.5076762,-1.2834516,-0.41405067,0.14859653,0.5491647,-0.033226453,-1.0860075,-1.2135512,0.23156263,1.2756141,-0.4867596,-0.73588395,0.047314472,-1.042434,0.9395001,-0.3124315,-0.69036186,0.1637424,3
-0.32566556,-0.29150006,-0.7029722,-0.38165742,-1.0511172,0.24898548,0.52318966,-0.37215927,0.6348124,1.048946,0.3478119,-0.78210616,-0.78047425,0.27643734,0.6398359,0.59908205,0.44919717,-0.19324605,0.09759547,0.6860721,-0.3517912,0.40524814,-0.8098367,-0.059005138,0.43877995,-0.5440603,-0.6692483,0.50793976,0.5534036,-0.59517527,-0.9814218,-0.4779798,0.068706386,0.7943936,0.02599683,1.1126641,-0.6779258,-1.2785226,0.8929624,0.7618576,-0.8851366,-0.3907092,0.49702033,-0.3019745,-0.6046036,0.79564226,-0.10206889,-0.734722,-0.6748513,0.36623755,0.76304877,0.21476416,0.13527666,-0.39290142,0.34331262,0.75779974,-0.02245573,0.9407796,0.28427497,0.32824817,0.41835177,0.34315705,-0.3765595,0
0.46174285,-0.7203572,0.10202578,0.2915116,-0.71387094,-0.614263,0.8645034,0.07647022,-0.2625594,-0.36947888,1.1832577,-0.94226164,0.5221637,-0.25595427,0.74945396,0.0305887,0.27427658,0.6296872,1.2675451,-0.105507456,-1.2197968,0.37221295,-1.1746714,0.9893428,-0.24338944,-1.229763,-1.1546706,1.0213495,1.2929039,-0.7256751,-0.69479895,1.084685,-0.42970535,-0.9619178,-1.4380178,0.67904675,-0.6448655,-0.10758921,0.7692312,0.5066936,-1.0908133,-1.1263039,0.77814883,-0.1280988,-1.1453391,0.53013414,-0.8917301,-1.3131633,-1.1627365,1.2994729,1.0913615,-0.41626516,-0.9668096,-1.2490228,1.5907159,0.004544138,0.23583186,0.024781764,-0.92824024,0.87944734,-0.8885541,-1.196922,0.9406704,0
-0.0477093,1.3314621,-0.43446833,-0.2995728,0.8804759,-0.04797825,-0.72740376,0.29946643,0.8226478,-0.35111487,-1.6093171,1.1841669,-0.36827624,-0.5613918,-1.6907835,0.8628173,0.039977722,-0.44543672,-1.0573615,0.80573833,1.3174554,0.036993194,0.98690414,-1.2368554,1.0515032,1.6942813,1.6243975,-1.3882958,-1.0359175,1.1076579,0.79183936,-0.27934048,1.394931,0.21706834,1.2406952,-0.45954764,1.1712584,0.7000349,-1.3277998,-1.6143728,1.0775012,0.5286631,-1.0710853,-0.52756816,1.3478365,-1.335691,1.1345836,1.2316118,1.3883704,-1.3892415,-1.2061713,1.336166,1.7267148,1.0764802,-0.8000428,-0.8949491,0.5070206,-0.1010494,1.1867255,-1.6000543,-0.11196896,1.0711566,-0.24653818,1
-0.67666405,-0.8502762,-0.6575219,-0.4369868,-1.2252439,0.5960055,1.1756738,-0.6075928,0.2619587,1.1784846,0.9743969,-1.4456339,-0.67759424,0.48945355,1.6901443,0.1391184,0.72572345,-0.14417674,0.54633975,0.058970377,-1.2757466,0.42108202,-1.6832236,0.45479712,-0.23832537,-1.5310861,-1.4746507,1.1821443,1.0786047,-1.4685967,-1.2509446,-0.38715413,-0.2375022,0.71443975,-0.9062769,1.071252,-1.8096399,-1.2843614,1.5257702,1.3859106,-1.1238585,-0.41153672,1.3758696,-0.5706792,-1.1830691,1.2527673,-0.67235744,-1.1091114,-1.1857897,1.1123209,1.4715456,-0.061069217,-0.9610541,-0.9862522,0.9085388,1.7494285,0.18340543,1.4610093,0.11598718,1.17539,0.79909027,-0.33363587,-0.5768502,0
-0.6181177,-1.2728852,-0.001441376,-0.27407402,-0.8844023,0.24921383,0.63041925,-0.50909513,-0.38243148,0.42100713,1.0126036,-1.0391377,-0.24193348,0.5976261,1.3485599,-0.4563429,0.16984785,0.028663874,0.7379098,-0.18245935,-1.1520655,0.21235128,-1.1836786,1.1296806,-0.54610926,-1.3378215,-1.2462591,1.2756367,0.8075856,-1.1215953,-0.71637493,0.22050898,-0.82252467,0.115643896,-1.170171,0.44101343,-1.4343295,-0.5395694,1.0005113,0.89013296,-0.79236394,-0.42525515,0.945215,0.095056646,-0.9544926,0.7500387,-0.7804366,-0.8553422,-0.8522878,1.1991061,1.147433,-0.44586393,-1.2991931,-0.7947953,1.2849116,0.69268656,0.09421213,0.8983895,-0.6638633,1.0975971,0.5420194,-0.4657944,-0.16134839,0
-0.79229397,-1.3677796,1.2190874,-0.74091804,0.4485721,0.88333106,-0.60115534,-0.97619754,-1.2963986,0.16407916,0.7563511,0.14958368,-0.6806856,1.2905338,0.46734995,-1.4089515,-1.1360341,-1.0638694,-0.16796891,-1.0511959,-0.08064008,-0.9348642,-0.029438866,1.5457326,-1.0522922,-0.6096975,-0.41381618,1.2008669,-0.089718096,-1.0475632,0.26967505,0.49580306,-1.4294078,-0.43058833,-0.69356626,-0.6924522,-0.3390727,0.3961443,0.5915456,0.080332875,-0.025979819,0.44288498,-0.21763635,1.1150717,0.09322327,-0.2594616,-1.1119236,-0.12646072,0.16524906,0.44793576,0.09035254,-1.4699527,-1.5969905,0.26106843,1.0574633,0.7280311,-1.1352123,0.5862888,-0.35001248,1.057651,0.663254,-0.3783709,-0.46841046,3
-1.8254445,0.8763031,-0.88834566,-1.411234,0.27105805,1.8389523,-0.19316255,-1.0076432,1.0037543,1.8716707,-1.9049113,0.38339707,-2.0243957,0.42873538,-0.23063532,0.6981625,0.37103805,-1.1281297,-1.569941,0.588984,0.5340759,0.02350726,-0.3914422,-1.1944747,0.9078092,1.0145414,0.5714394,-0.51336974,-1.3588322,-0.18188281,0.26896843,-2.2579007,0.971279,1.9376746,1.9495504,0.13992257,-0.39097723,-1.1190536,0.22127235,-0.07039002,0.74954754,1.6200383,-0.28165907,-0.98745966,1.1358172,0.029480776,1.3893939,1.0898074,0.5634289,-1.232123,-0.5734407,1.2780905,0.95569754,0.9918465,-1.1543922,1.5896822,0.31842095,1.7708504,2.3547716,-0.7585711,2.1957166,1.9124126,-2.229535,2
-0.83372,-0.68431747,1.2792878,-0.91172,0.63274324,1.0862287,-0.86302644,-1.052031,-1.0167128,0.21506153,0.32928148,0.49271676,-0.644135,1.3514408,0.15229185,-1.1297075,-1.3677468,-1.2187368,-0.6964063,-1.0097209,0.53246516,-1.1323838,0.65706855,1.3992932,-0.77257186,0.19922377,0.00601194,0.70458245,-0.5414203,-0.39687386,0.78457576,0.32657427,-1.08325,-0.5872549,-0.10351932,-0.47781765,0.0687431,0.6074648,0.020105468,-0.014563356,0.31599623,0.70758426,-0.79123205,0.9148712,0.4715604,-0.51721966,-0.745444,0.21182713,0.52915365,0.22042425,-0.377545,-0.9555625,-0.8733452,0.8387533,0.7961196,0.16723481,-1.2351547,0.5453877,-0.15066439,0.7260932,0.27354348,0.34353158,-0.4990206,3
0.06373099,0.63032526,-0.6610685,0.23625171,-0.19276606,-0.17336161,-0.030887853,0.31776905,0.62641096,-0.14551714,-0.07864638,0.037589516,-0.06262368,-0.2629768,-0.2751336,0.6874287,0.3774772,-0.08127194,-0.35368901,0.70880044,0.4346917,0.5778878,0.19730702,-0.4327335,0.893556,0.46847862,0.3977775,-0.49609318,0.08605879,0.65493983,-0.31597528,-0.09330439,0.6502803,0.32514134,0.15667708,0.35802376,0.5576998,-0.21581553,-0.36679927,-0.23990323,-0.08030119,-0.36045945,-0.090322055,-0.2214493,0.103724346,-0.3002132,0.4953343,0.2123379,0.2995998,-0.3396742,-0.052538358,0.5654681,0.601706,0.037740514,-0.2638203,-0.40109685,0.4090372,-0.36255106,0.023892548,-0.77757096,-0.061613586,0.04398299,-0.12196256,1
-0.83796847,-0.7075249,0.9582068,-1.050911,0.7883791,0.9776447,-0.87132984,-1.038607,-0.8252319,0.4660079,0.082046576,0.6339001,-0.846761,0.9501708,-0.24591286,-0.9079774,-0.94810635,-1.2026898,-0.7285592,-0.8358179,0.30370697,-0.91285896,0.5400938,1.0315704,-0.6122501,0.29546797,0.28929332,0.6196684,-0.68719226,-0.3859503,0.92458785,-0.25043955,-0.69440275,0.016946955,0.030450186,-0.72864825,0.2757928,0.37921742,0.002410031,-0.19971183,0.30849913,0.80226046,-0.7946899,0.9449309,0.6374701,-0.6480829,-0.7607438,0.4089227,0.7414652,-0.26006866,-0.561298,-1.0415115,-0.8084823,0.8283482,0.65707254,0.107924186,-0.8023733,0.6879152,0.22439942,0.5436432,0.49318057,0.36021876,-0.5921569,3
0.2940142,-0.5447287,-0.3901773,0.3003513,-0.55139875,-0.43737686,0.8251076,-0.022210345,0.01752388,-0.049203474,0.86308926,-0.8682614,0.23815332,-0.28147358,0.65826094,0.04256461,0.43947384,0.6356403,1.1393707,0.18889466,-1.1538057,0.4131887,-0.7202433,0.4281248,-0.20647621,-0.90478575,-1.030817,0.6871632,0.9721138,-0.86122733,-0.73352385,1.0379536,-0.16897914,-0.37376988,-0.7843844,0.456412,-0.75226915,-0.28793037,0.39157367,0.67634803,-0.84085166,-0.84117204,0.72195333,-0.51930857,-0.92406476,0.46675053,-0.36782992,-0.8855158,-0.8875241,1.0839177,1.0497994,0.04304644,-0.73216176,-1.0644438,0.95141643,0.14432293,0.40070218,0.16295362,-0.7376822,0.67665917,-0.34546062,-0.9604735,0.43695754,0
0.30605662,-0.53198344,-0.7427651,0.24339372,-1.4634013,-0.5238624,1.3948445,-0.009191322,0.28617337,0.5849135,1.2197996,-1.3826383,0.07987446,-0.19317167,1.2521964,0.5256963,0.8360008,0.6908731,1.1463182,0.5027257,-1.4528713,0.9472206,-1.2698447,0.4184835,0.22971186,-1.475326,-1.2454027,0.9464235,1.5099173,-1.025327,-1.6278387,0.5677204,-0.13673973,0.0964956,-0.9920075,1.4465376,-1.0110139,-1.2595336,1.0226605,1.091233,-1.6738409,-1.4358586,1.2282933,-0.72422886,-1.5897338,1.2276696,-0.20958705,-1.4906734,-1.5928906,1.2980998,1.5538722,0.4307545,-0.32177025,-1.3552698,1.006019,0.58435637,0.4160633,0.2842148,-0.67720836,0.85050106,-0.26867595,-0.8443083,0.2237608,0
-2.004924,-1.0675501,0.9148905,-1.9296567,0.47967333,2.1474142,-0.98207206,-2.127039,-1.0228145,1.5412129,-0.05986427,0.5857342,-1.919877,2.2310452,0.60300225,-1.6723055,-1.4460704,-2.0440786,-1.3318063,-1.4216119,0.4524534,-1.4742028,0.33456963,1.6376109,-1.1179873,-0.064650536,-0.2675518,1.2273357,-1.1357536,-1.223769,0.8241166,-1.1264277,-1.357731,0.6202019,-0.064881295,-0.45361015,-0.8474859,0.013627291,0.9548513,0.6882786,0.58089554,1.6827292,-0.5247731,0.8081157,0.6489254,0.06590195,-0.72344404,0.6325694,0.74217874,0.13719796,-0.34405535,-0.93072575,-1.2119637,1.2051815,0.5881107,1.2894487,-1.3295543,2.0915596,0.7124647,1.1404772,1.8849034,1.1270156,-1.9502908,3
0.38691047,-0.2425448,1.182552,0.37124547,0.66390324,-0.37536523,-0.9405919,0.18567085,-1.0106764,-1.0373805,0.4301686,0.5696062,0.572446,0.6317638,-0.66570324,-0.8776631,-1.3485761,-0.6599598,-0.21258487,-0.55403495,0.8175566,-0.73503995,1.0187519,1.1366934,-0.5934518,0.4363414,0.5375483,0.04341339,0.17180684,0.38667625,0.51321745,1.4111363,-0.56122005,-1.2991685,-0.89548045,-1.0582142,1.1452932,1.3074399,-0.9095195,-0.678966,0.3802675,-0.22519137,-0.94845575,1.5376021,0.35372126,-1.3430078,-0.77613807,0.3150757,0.6855701,0.04825918,-0.520242,-1.0331643,-0.6086117,0.5406733,0.63722897,-1.1709801,-1.1164955,-0.91740155,-0.8751839,0.08734754,-0.89460313,-0.5215955,0.9533889,1
-0.9204327,0.4823267,0.082448915,-0.72629803,1.1124524,0.6925424,-0.74232477,-0.17863625,0.1775286,0.36487696,-0.97195494,1.1152364,-0.8342925,-0.04803626,-0.75164145,-0.15513752,-0.32795125,-1.1583873,-1.2327821,0.23649028,0.8736176,-0.5551997,0.69692415,-0.5247025,0.5504772,0.8741042,1.2125981,-0.7192117,-1.0968136,0.4910801,0.6757043,-0.48447618,0.5187038,0.6347175,0.94394404,-0.88120323,0.76942986,0.38650984,-0.3074762,-0.99293214,0.98591864,0.96469873,-0.5746891,0.29639983,1.0595856,-0.9397983,0.60815775,0.99962336,1.2038791,-1.2051111,-1.004113,0.19870326,0.5852651,1.009196,-0.81210405,0.42361107,0.092159435,0.3853587,1.3280059,-0.9075219,0.8298555,0.9949217,-0.9993311,2
-0.35566455,0.5533098,-0.56293625,-0.46370792,0.040231925,0.4126384,0.06423479,-0.08293973,0.9061069,0.22573444,-0.7844202,0.14791054,-0.3177552,-0.2328395,-0.34606808,0.5696882,0.39066234,-0.00732565,-0.41373003,0.5337867,0.042309612,0.25554645,-0.15613648,-0.4674635,0.7531416,0.45503202,0.13392782,-0.20535636,-0.19545054,0.2631243,0.063527994,-0.6183109,0.6710042,0.40432835,0.7354868,0.3596907,0.112479985,-0.278237,0.033339106,-0.21201338,0.26631004,0.35538313,0.12845542,-0.9116007,0.40591073,-0.048947956,0.65521014,0.13253433,0.06852263,-0.36737487,-0.09076474,0.7655798,0.66007185,0.10987383,-0.1389631,0.39593405,0.69358253,0.35194528,0.88975513,-0.566042,0.47723767,0.5640639,-0.5493782,0
-0.36877888,-0.5588699,-0.10002817,-0.13230465,-0.65771604,0.29750967,0.42393228,-0.46596396,0.04310404,0.47140425,0.71063966,-0.55589885,-0.33236057,0.4839094,0.9447703,-0.26448092,0.12695564,0.0495724,0.28425264,-0.09998726,-0.7389628,0.05992392,-0.7971559,0.8783256,-0.27733266,-0.884131,-0.9084859,0.86765933,0.6727726,-0.6656445,-0.57642794,0.18296163,-0.37893996,0.09759365,-0.68834555,0.6607204,-0.8085685,-0.5250049,0.8002799,0.993663,-0.51494455,-0.2649461,0.67606145,-0.2510623,-0.71985877,0.7220847,-0.33345863,-0.5539429,-0.65601575,0.9273695,0.8299145,-0.11591907,-0.8765092,-0.43628395,0.8419834,0.63748986,0.26716107,0.7938443,-0.35742,0.9165469,0.56600994,-0.5556951,-0.4874849,0
0.43286407,0.5682613,-2.0128946,0.82738477,-1.781888,-0.82873887,2.2128742,0.8783824,1.5468068,0.12986936,0.6526603,-1.6612128,0.5208232,-1.4310863,1.2208678,1.6063561,1.8665355,1.5667168,1.3752592,1.6378083,-1.6526443,1.9334601,-2.1292233,-0.7083785,1.250622,-1.3601049,-1.3371459,0.22665358,1.6016212,-0.4847945,-2.1224744,0.18759699,1.1696321,0.46357384,-0.77426946,1.6825681,-1.1422585,-1.5664271,1.0823426,0.909981,-1.6184878,-1.3074375,1.9111595,-1.9470568,-1.6935322,1.6486034,0.65413004,-1.5021774,-1.9479438,0.9572056,1.735891,1.5676553,0.3926915,-2.016218,0.35085806,0.89303327,1.7144545,0.31499422,-0.103692174,-0.06027219,-0.15493642,-0.77189845,0.3029018,0
-0.7082397,0.94554365,-0.29805493,-0.45399955,0.6916402,0.6404978,-0.6821312,0.010728511,0.41494703,0.05419002,-1.1781728,0.90012753,-0.59465355,0.20018846,-0.9346807,0.4681779,-0.18088442,-0.6755649,-1.3805304,0.3047755,1.0002594,-0.133618,0.4964977,-0.6176227,0.68226534,1.064616,1.0084256,-0.7718933,-0.883318,0.8638276,0.5743835,-0.7400316,0.987241,0.60087335,1.0804958,-0.5310686,0.67516464,0.35456467,-0.8291116,-0.77592933,1.2643661,0.9316315,-0.524048,-0.46104208,1.1356198,-0.712264,1.0972905,1.2374307,1.0157177,-1.1695929,-0.7920055,0.8301358,0.8093427,1.1372206,-0.88441944,-0.13275942,0.5689359,0.17123045,1.2809006,-1.0017816,0.79377276,0.93733025,-0.9681181,2
-0.5654579,0.11246229,-1.7783862,-0.08927188,-2.0267737,0.37123618,1.4639572,-0.117439,1.4351369,1.4823318,0.3647575,-1.8914597,-0.6749744,-0.23943375,1.495006,1.2000476,1.3843794,0.3339894,0.463875,1.4361925,-1.1183639,1.3079398,-1.6322852,-0.5534095,1.1327902,-1.1225709,-1.4956614,0.7940656,1.1925875,-0.74074876,-1.7468526,-1.191107,0.35698923,1.7613728,-0.21067768,1.9721758,-1.3349665,-2.2243664,1.5303154,1.475402,-1.3900648,-0.78101754,1.3052335,-0.9907489,-1.1767529,1.672334,0.2870513,-1.2529407,-1.5375962,0.629696,1.5931722,0.81170934,0.1564834,-1.2145295,-0.009728499,1.3510119,0.53068453,0.79990995,0.3555335,0.2751534,0.95285887,0.17773186,-0.507696,0
0.3491123,0.21505463,-0.5890771,0.18899457,-0.63437265,-0.33590463,0.65315557,0.1364195,0.8493261,-0.003440859,0.55936444,-0.6181362,0.33705264,-0.47630918,0.15545136,0.47050354,0.69703346,0.37796208,0.5530876,0.72210395,-0.5143679,0.60829985,-0.2978332,0.003473343,0.60791343,-0.11636349,-0.51682496,0.07160591,0.5866075,0.07428917,-0.6689039,0.24564806,0.20998856,0.10534954,-0.5322053,0.7812936,-0.12113826,-0.3104533,0.21444903,0.4015494,-0.8365324,-0.91872954,0.5315882,-0.43051022,-0.7263184,0.26746857,-0.014099623,-0.59915096,-0.45162967,0.49208245,0.43606785,0.438986,0.02508571,-0.5346024,0.45054808,-0.025778782,0.37849712,-0.08924554,-0.5365413,0.061711356,-0.33211803,-0.16553307,0.21002547,0
0.97669023,1.0135808,-0.014450356,1.0417596,0.57319874,-1.0809146,0.3897841,1.0567268,0.84858423,-1.0798657,-0.064961836,0.12302986,1.0340388,-1.6091088,-0.9201608,0.54925483,0.3276204,0.7523735,0.5142406,0.8374488,-0.07091128,0.6039586,-0.11107687,-0.3085012,0.7784163,0.42141238,0.38859642,-0.99760795,0.26315576,0.78545815,-0.09898264,1.1880525,1.1213069,-1.1521785,-0.2592318,-0.23154892,1.0570983,0.72128564,-0.67807794,-0.6986649,0.032464102,-0.694096,-0.051827278,-0.4603439,-0.005885415,-0.76464427,0.59318185,-0.08667807,-0.17178868,-0.06310344,-0.18363284,0.6035797,0.44887197,-0.37702388,-0.000185885,-0.964448,0.99381477,-0.6750904,-0.2468076,-0.87351936,-1.2291706,-0.5237164,0.88027865,1
-1.2261403,-0.954025,0.77765983,-1.1205878,0.4013675,1.295635,-0.71541345,-1.1448973,-0.8679681,0.78065485,0.052001584,0.461645,-1.0077516,1.606348,0.3872064,-1.062529,-1.03423,-1.2671888,-0.76447123,-0.95581037,0.05514478,-1.1046131,0.0852967,1.2000813,-0.8516878,-0.15488155,-0.007424966,1.0350639,-0.580887,-0.7157319,0.5526451,-0.46803135,-0.8661657,0.06175766,-0.16234158,-0.5826817,-0.3790608,0.20917752,0.33155116,0.23078641,0.47588268,0.9786141,-0.30537573,0.7119124,0.43732876,-0.18779844,-0.5499218,0.41200045,0.5590467,-0.09845537,-0.2319873,-0.8388799,-0.96126604,0.66470397,0.76009697,0.7026451,-0.6542121,1.286215,0.34943655,0.8056438,1.0833628,0.2781404,-1.0846536,3
0.42822665,-0.3997771,0.055514712,0.18177883,-0.20804314,-0.4126184,0.4316213,0.1698448,-0.14258024,-0.59342426,0.91731054,-0.46143085,0.3579734,-0.22784282,0.1968346,0.07568818,0.107387364,0.40219992,0.9257389,-0.036340177,-0.59813994,0.315862,-0.7369373,0.6286471,-0.17115697,-0.6928241,-0.51035583,0.4717668,0.72569615,-0.5756781,-0.42445868,0.9833417,-0.060641047,-1.0218792,-0.9140221,0.28864115,-0.21637817,0.15729712,0.3375681,-0.033663772,-0.6763188,-0.7226045,0.2859565,-0.085053094,-0.56861764,0.1512018,-0.5718742,-0.79637295,-0.5696326,0.6835511,0.67613,-0.28961682,-0.5156953,-0.8282849,1.184267,-0.14167155,0.2039916,0.045100056,-0.65930927,0.3228277,-0.64980686,-0.9082265,0.7738785,1
1.3650309,0.7909568,-0.43195862,1.484864,0.16027322,-1.7602988,0.87205195,1.8089099,0.9256255,-1.7012701,0.58407474,0.011324878,1.6506845,-1.7438009,-0.4925492,0.57962024,0.728502,1.3866663,0.85544425,1.0666833,-0.6233456,1.0016651,-0.0785307,-0.5671303,1.0922815,-0.283461,0.37612367,-1.1460068,0.87947226,0.93291897,-0.6604841,1.9131749,1.3170443,-1.456409,-0.68621737,-0.18883169,1.2321956,0.7156426,-0.83439547,-0.72926897,-0.2502327,-1.3352398,0.73625124,-0.7427822,-0.4300399,-0.6525514,0.72022516,-0.40048978,-0.2811961,0.016623763,0.35258916,0.7515391,0.38574743,-1.1035058,-0.064933166,-1.0987399,1.5501136,-1.2932975,-0.7233236,-1.179261,-1.546151,-1.3172842,1.3643593,1
0.25295395,0.10656393,-0.2829247,0.7199129,-0.389537,-0.5038343,0.41188934,0.6250864,0.158179,-0.56459224,0.3450727,-0.5318423,0.64045376,-0.54927313,0.31668836,0.41057798,0.55012256,0.8256747,0.5169235,0.5329423,-0.5890477,0.672913,-0.4595106,-0.1174262,0.506751,-0.53101355,-0.26792902,-0.054765806,0.82985944,0.075548634,-0.61707556,0.85089654,0.37414023,-0.58452904,-0.49203223,0.21228419,-0.11625559,-0.042834047,-0.38302886,0.0373996,-0.24814662,-0.6987209,0.65906644,-0.3343646,-0.5696399,0.012045654,0.43460712,-0.50731623,-0.6171688,0.3399566,0.6966131,0.3474141,-0.30696705,-0.830085,0.28463623,-0.37140876,0.74417794,-0.7417762,-0.61982703,-0.12249756,-0.39348373,-1.1311834,0.624708,1
-0.5516382,-0.17477074,0.8028277,-0.5092267,0.55506116,0.79567754,-0.8974324,-0.6430461,-0.5555783,0.033730615,-0.2916387,0.5845223,-0.44041818,0.82920223,-0.5494937,-0.5664714,-0.9019539,-1.0720608,-0.62229925,-0.4725885,0.6790356,-0.73047453,0.80530924,0.8387068,-0.12696594,0.72641534,0.286394,0.3594464,-0.6155308,0.14456937,0.94377196,-0.30474913,-0.44468948,0.007538523,0.08365212,-0.5007741,0.4036571,0.51558656,-0.31018883,-0.43954346,0.46433574,0.42982152,-0.9654716,0.6626224,0.76697123,-0.8240626,-0.41639104,0.53438956,0.8705314,-0.3490523,-0.64454126,-0.7024065,-0.37730628,0.81610125,0.5339222,-0.4326099,-0.7453397,-0.08571856,0.09600721,0.029950013,0.25490782,0.41482735,-0.06099519,2
